time (Julian Date),wavelength (nm),irradiance (W/m^2/nm),uncertainty (W/m^2/nm),quality (Bit Flag)
2457752,503.42,1.951369,0.0024065,4096
2457752,504.55,1.957146,0.0023846,4096
2457752,505.69,1.963462,0.0023616,4096
2457752,506.83,1.967085,0.0023378,4096
2457752,507.99,1.965457,0.0023126,4096
2457752,509.14,1.960656,0.0022868,4096
2457752,510.31,1.950955,0.0022596,4096
2457752,511.49,1.930803,0.0022312,4096
2457752,512.67,1.905188,0.0022024,4096
2457752,513.86,1.878671,0.0021739,4096
2457752,515.06,1.855773,0.0021458,4096
2457752,516.27,1.836098,0.0021181,4096
2457752,517.49,1.824995,0.0020908,4096
2457752,518.71,1.82894,0.0020642,4096
2457752,519.94,1.841302,0.002038,4096
2457752,521.18,1.853475,0.0020123,4096
2457752,522.43,1.866496,0.0019871,4096
2457752,523.69,1.88138,0.0019624,4096
2457752,524.96,1.893356,0.0019382,4096
2457752,526.24,1.898417,0.0019145,4096
2457752,527.52,1.903166,0.0018915,4096
2457752,528.82,1.91305,0.0018689,4096
2457752,530.12,1.921385,0.0018471,4096
2457752,531.44,1.92528,0.0018257,4096
2457752,532.76,1.925678,0.0018051,4096
2457752,534.09,1.924461,0.0017851,4096
2457752,535.43,1.919507,0.0017657,4096
2457752,536.79,1.910979,0.0017469,4096
2457752,538.15,1.902925,0.0017289,4096
2457752,539.52,1.896727,0.0017116,4096
2457752,540.9,1.89262,0.0016949,4096
2457752,542.29,1.891015,0.001679,4096
2457752,543.69,1.891218,0.0016638,4096
2457752,545.11,1.892049,0.0016499,4096
2457752,546.53,1.891996,0.0016363,4096
2457752,547.96,1.893021,0.0016234,4096
2457752,549.41,1.893166,0.0016113,4096
2457752,550.86,1.889836,0.0016001,4096
2457752,552.33,1.882912,0.0015896,4096
2457752,553.8,1.876747,0.0015801,4096
2457752,555.29,1.869619,0.0015714,4096
2457752,556.79,1.861245,0.0015637,4096
2457752,558.3,1.853401,0.0015569,4096
2457752,559.82,1.848892,0.001551,4096
2457752,561.36,1.846489,0.0015461,4096
2457752,562.9,1.844689,0.0015422,4096
2457752,564.46,1.843621,0.0015393,4096
2457752,566.03,1.844903,0.0015375,4096
2457752,567.61,1.84644,0.0015367,4096
2457752,569.21,1.847039,0.001537,4096
2457752,570.81,1.846989,0.0015379,4096
2457752,572.43,1.848709,0.0015405,4096
2457752,574.06,1.849836,0.0015443,4096
2457752,575.71,1.848957,0.0015485,4096
2457752,577.37,1.846744,0.0015525,4096
2457752,579.04,1.843396,0.0015564,4096
2457752,580.72,1.836641,0.00156,4096
2457752,582.42,1.827599,0.0015635,4096
2457752,584.13,1.818466,0.0015667,4096
2457752,585.86,1.80859,0.0015697,4096
2457752,587.59,1.799195,0.0015725,4096
2457752,589.35,1.791932,0.0015751,4096
2457752,591.11,1.787435,0.0015775,4096
2457752,592.9,1.784024,0.0015796,4096
2457752,594.69,1.780536,0.0015815,4096
2457752,596.5,1.77768,0.0015831,4096
2457752,598.33,1.774094,0.0015845,4096
2457752,600.17,1.768401,0.0015856,4096
2457752,602.03,1.760706,0.0015865,4096
2457752,603.9,1.752871,0.0015871,4096
2457752,605.78,1.742541,0.0015874,4096
2457752,607.69,1.730599,0.0015876,4096
2457752,609.6,1.718815,0.0015875,4096
2457752,611.54,1.707938,0.0015871,4096
2457752,613.49,1.697057,0.0015864,4096
2457752,615.46,1.686515,0.0015855,4096
2457752,617.44,1.679523,0.0015844,4096
2457752,619.44,1.674799,0.0015829,4096
2457752,621.46,1.669313,0.0015812,4096
2457752,623.49,1.663184,0.0015791,4096
2457752,625.54,1.657583,0.0015768,4096
2457752,627.61,1.652543,0.0015741,4096
2457752,629.7,1.645838,0.0015711,4096
2457752,631.81,1.638051,0.0015678,4096
2457752,633.93,1.631322,0.0015642,4096
2457752,636.07,1.624372,0.0015602,4096
2457752,638.23,1.616222,0.0015559,4096
2457752,640.41,1.607767,0.0015513,4096
2457752,642.61,1.599339,0.0015462,4096
2457752,644.82,1.587123,0.0015408,4096
2457752,647.06,1.573331,0.0015349,4096
2457752,649.31,1.560257,0.0015287,4096
2457752,651.59,1.54816,0.0015221,4096
2457752,653.88,1.53728,0.0015151,4096
2457752,656.2,1.529046,0.0015076,4096
2457752,658.53,1.525898,0.0014997,4096
2457752,660.89,1.525865,0.0014913,4096
2457752,663.27,1.525317,0.0014826,4096
2457752,665.66,1.523914,0.0014733,4096
2457752,668.08,1.521553,0.0014636,4096
2457752,670.52,1.516793,0.0014535,4096
2457752,672.99,1.508701,0.001443,4096
2457752,675.47,1.500383,0.0014323,4096
2457752,677.98,1.491806,0.0014212,4096
2457752,680.5,1.482692,0.0014098,4096
2457752,683.06,1.473583,0.001398,4096
2457752,685.63,1.464036,0.001386,4096
2457752,688.23,1.454023,0.0013735,4096
2457752,690.85,1.444143,0.0013606,4096
2457752,693.49,1.433928,0.0013474,4096
2457752,696.16,1.423806,0.0013338,4096
2457752,698.85,1.414294,0.0013198,4096
2457752,701.56,1.404496,0.0013053,4096
2457752,704.3,1.395094,0.0012904,4096
2457752,707.07,1.384881,0.0012749,4096
2457752,709.85,1.374893,0.0012557,4096
2457752,712.67,1.36475,0.0012395,4096
2457752,715.51,1.354504,0.0012228,4096
2457752,718.37,1.344249,0.0012057,4096
2457752,721.26,1.334647,0.0011879,4096
2457752,724.18,1.32539,0.0011696,4096
2457752,727.12,1.315854,0.0011507,4096
2457752,730.09,1.306444,0.0011313,4096
2457752,733.08,1.297944,0.0011113,4096
2457752,736.1,1.288941,0.0010907,4096
2457752,739.15,1.279826,0.0010694,4096
2457752,742.22,1.271954,0.0010476,4096
2457752,745.33,1.26445,0.001025,4096
2457752,748.46,1.257028,0.0010018,4096
2457752,751.61,1.248994,9.78E-04,4096
2457752,754.8,1.240893,9.54E-04,4096
2457752,758.01,1.232478,9.28E-04,4096
2457752,761.26,1.223201,9.02E-04,4096
2457752,764.53,1.214208,8.78E-04,4096
2457752,767.83,1.205443,8.55E-04,4096
2457752,771.15,1.197234,8.34E-04,4096
2457752,774.51,1.188965,7.88E-04,4096
2457752,777.9,1.180401,7.71E-04,4096
2457752,781.31,1.171654,7.55E-04,4096
2457752,784.76,1.162858,7.42E-04,4096
2457752,788.23,1.153198,7.15E-04,4096
2457752,791.73,1.14327,7.06E-04,4096
2457752,795.27,1.133548,7.00E-04,4096
2457752,798.83,1.124456,6.95E-04,4096
2457752,802.42,1.114665,6.93E-04,4096
2457752,806.05,1.105023,6.94E-04,4096
2457752,809.7,1.096034,7.49E-04,4096
2457752,813.39,1.086797,7.57E-04,4096
2457752,817.1,1.077012,7.67E-04,4096
2457752,820.85,1.067866,7.79E-04,4096
2457752,824.62,1.059325,7.95E-04,4096
2457752,828.43,1.050182,8.14E-04,4096
2457752,832.26,1.039472,8.35E-04,4096
2457752,836.13,1.027925,8.60E-04,4096
2457752,840.03,1.016971,8.88E-04,4096
2457752,843.96,1.004726,9.19E-04,4096
2457752,847.92,0.9914334,9.54E-04,4096
2457752,851.91,0.9798804,9.92E-04,4096
2457752,855.93,0.9704325,0.0010331,4096
2457752,859.99,0.9628925,0.0010781,4096
2457752,864.07,0.9556335,0.0011265,4096
2457752,868.18,0.9498607,0.0011786,4096
2457752,872.33,0.9457907,0.0012346,4096
2457752,876.5,0.9411584,0.0012942,4096
2457752,880.71,0.935278,0.0013579,4096
2457752,884.94,0.9294967,0.0014253,4096
2457752,889.21,0.9230409,0.001497,4096
2457752,893.5,0.9159342,0.0015726,4096
2457752,897.83,0.9079121,0.0016526,4096
2457752,902.19,0.8991864,0.0017369,4096
2457752,906.57,0.891033,0.0018253,4096
2457752,910.99,0.8830853,0.0019183,4096
2457752,915.43,0.8748698,0.0020156,4096
2457752,919.91,0.8662826,0.0021177,4096
2457752,924.41,0.8581542,0.0022243,4096
2457752,928.94,0.8504242,0.0023355,4096
2457752,933.5,0.8420191,0.0024516,4096
2457752,938.09,0.833604,0.0025687,4096
2457752,942.7,0.8257084,0.0026943,4096
2457752,947.35,0.8190789,0.0028251,4096
2457752,952.74,0.8074851,2.50E-04,4096
2457752,957.41,0.8004163,2.50E-04,4096
2457752,962.11,0.7942456,2.50E-04,4096
2457752,966.83,0.7887535,2.50E-04,4096
2457752,971.58,0.7828027,2.50E-04,4096
2457752,976.35,0.7761641,2.50E-04,4096
2457752,981.15,0.7687615,2.50E-04,4096
2457752,985.98,0.7612546,2.50E-04,4096
2457752,990.82,0.7534629,2.50E-04,4096
2457752,995.7,0.7454239,2.50E-04,4096
2457752,1000.59,0.7378788,2.50E-04,4096
2457752,1005.51,0.7309344,2.50E-04,4096
2457752,1010.45,0.7245252,2.50E-04,4096
2457752,1015.42,0.7177418,2.50E-04,4096
2457752,1020.41,0.7111086,2.50E-04,4096
2457752,1025.41,0.7047344,2.50E-04,4096
2457752,1030.44,0.6981595,2.50E-04,4096
2457752,1035.49,0.6911444,2.50E-04,4096
2457752,1040.57,0.683922,2.50E-04,4096
2457752,1045.66,0.6765923,2.50E-04,4096
2457752,1050.77,0.6688604,2.50E-04,4096
2457752,1055.9,0.6605694,2.50E-04,4096
2457752,1061.04,0.6521762,2.50E-04,4096
2457752,1066.21,0.6435421,2.50E-04,4096
2457752,1071.39,0.6350489,2.50E-04,4096
2457752,1076.59,0.6272717,2.50E-04,4096
2457752,1081.81,0.6201933,2.50E-04,4096
2457752,1087.04,0.6140009,2.50E-04,4096
2457752,1092.29,0.6084525,2.50E-04,4096
2457752,1097.55,0.6032172,2.50E-04,4096
2457752,1102.83,0.5982779,2.50E-04,4096
2457752,1108.13,0.5930713,2.50E-04,4096
2457752,1113.43,0.5875659,2.50E-04,4096
2457752,1118.75,0.5820148,2.50E-04,4096
2457752,1124.09,0.5762893,2.50E-04,4096
2457752,1129.43,0.5703472,2.50E-04,4096
2457752,1134.79,0.5644872,2.50E-04,4096
2457752,1140.16,0.5586402,2.50E-04,4096
2457752,1145.53,0.5529433,2.50E-04,4096
2457752,1150.92,0.5469315,2.50E-04,4096
2457752,1156.32,0.5408055,2.50E-04,4096
2457752,1161.73,0.5348884,2.50E-04,4096
2457752,1167.15,0.5289083,2.50E-04,4096
2457752,1172.57,0.5228734,2.50E-04,4096
2457752,1178.01,0.5169728,2.50E-04,4096
2457752,1183.45,0.511509,2.50E-04,4096
2457752,1188.9,0.5065001,2.50E-04,4096
2457752,1194.35,0.5016413,2.50E-04,4096
2457752,1199.82,0.4971569,2.50E-04,4096
2457752,1205.28,0.4931442,2.50E-04,4096
2457752,1210.76,0.4892108,2.50E-04,4096
2457752,1216.23,0.485211,2.50E-04,4096
2457752,1221.72,0.4810843,2.50E-04,4096
2457752,1227.2,0.4768421,2.50E-04,4096
2457752,1232.69,0.4724167,2.50E-04,4096
2457752,1238.19,0.4677746,2.50E-04,4096
2457752,1243.68,0.4631184,2.50E-04,4096
2457752,1249.18,0.4582058,2.50E-04,4096
2457752,1254.68,0.4529807,2.50E-04,4096
2457752,1260.19,0.4480605,2.50E-04,4096
2457752,1265.69,0.4432857,2.50E-04,4096
2457752,1271.2,0.4386617,2.50E-04,4096
